Well_ID,BRO-ID,Filter,Date,Nitrate,Chloride,Oxygen,Temperature,Acidity,geometry
GMW000000037602,GAR000000004712,1,1983-11-08T11:00:00+01:00,,,,,,POINT (5.666687286 52.797709215)
GMW000000037602,GAR000000004713,1,1990-11-01T11:00:00+01:00,,,,,,POINT (5.666687286 52.797709215)
GMW000000037602,GAR000000004714,2,1958-11-19T11:00:00+01:00,,,,,,POINT (5.666687286 52.797709215)
GMW000000037602,GAR000000004715,2,1983-11-08T11:00:00+01:00,,,,,,POINT (5.666687286 52.797709215)
GMW000000037602,GAR000000004716,3,1958-11-19T11:00:00+01:00,,,,,,POINT (5.666687286 52.797709215)
GMW000000037602,GAR000000004717,3,1983-11-08T11:00:00+01:00,,,,,,POINT (5.666687286 52.797709215)
GMW000000037602,GAR000000004718,3,1990-11-01T11:00:00+01:00,,,,,,POINT (5.666687286 52.797709215)
GMW000000037602,GAR000000004719,4,1958-11-19T11:00:00+01:00,,,,,,POINT (5.666687286 52.797709215)
GMW000000037602,GAR000000004720,4,1983-11-08T11:00:00+01:00,,,,,,POINT (5.666687286 52.797709215)
GMW000000037602,GAR000000004721,4,1990-11-01T11:00:00+01:00,,,,,,POINT (5.666687286 52.797709215)
GMW000000037603,GAR000000004701,1,1943-02-09T11:00:00+01:00,,,,,,POINT (5.598024285 52.76361093)
GMW000000037603,GAR000000004702,1,1980-06-26T12:00:00+02:00,,,,,,POINT (5.598024285 52.76361093)
GMW000000037603,GAR000000004703,2,1943-01-27T11:00:00+01:00,,,,,,POINT (5.598024285 52.76361093)
GMW000000037613,GAR000000004936,1,1983-11-10T11:00:00+01:00,0.11,1220.0,,,6.9,POINT (5.631355492 52.70989551)
GMW000000037613,GAR000000004937,1,1990-11-01T11:00:00+01:00,0.0045,1278.0,,,,POINT (5.631355492 52.70989551)
GMW000000037613,GAR000000004938,1,1996-10-30T11:00:00+01:00,0.11,1300.0,,11.0,6.75,POINT (5.631355492 52.70989551)
GMW000000037613,GAR000000004939,1,1998-09-01T12:00:00+02:00,,,0.3,13.3,6.94,POINT (5.631355492 52.70989551)
GMW000000037613,GAR000000004940,2,1983-11-10T11:00:00+01:00,0.09,1375.0,,,6.8,POINT (5.631355492 52.70989551)
GMW000000037613,GAR000000004941,2,1996-10-30T11:00:00+01:00,0.11,1600.0,,11.0,6.7,POINT (5.631355492 52.70989551)
GMW000000037613,GAR000000004942,2,2015-10-23T12:00:00+02:00,0.05,160.0,,19.3,6.5,POINT (5.631355492 52.70989551)
GMW000000037613,GAR000000004943,3,1983-11-10T11:00:00+01:00,0.4,1800.0,,,6.8,POINT (5.631355492 52.70989551)
GMW000000037613,GAR000000004944,3,1990-11-01T11:00:00+01:00,0.0045,1760.0,,,,POINT (5.631355492 52.70989551)
GMW000000037613,GAR000000004945,3,1996-10-30T11:00:00+01:00,0.11,1800.0,,11.0,6.7,POINT (5.631355492 52.70989551)
GMW000000037615,GAR000000004848,1,1943-12-01T11:00:00+01:00,,909.0,,,,POINT (5.881357284 52.743360295)
GMW000000037615,GAR000000004849,1,1944-07-01T12:00:00+02:00,,335.0,,,,POINT (5.881357284 52.743360295)
GMW000000037615,GAR000000004850,1,1947-09-01T11:00:00+01:00,,129.0,,,,POINT (5.881357284 52.743360295)
GMW000000037615,GAR000000004851,1,1942-11-02T11:00:00+01:00,,1048.0,,,,POINT (5.881357284 52.743360295)
GMW000000037615,GAR000000004852,1,1987-09-16T12:00:00+02:00,0.22,1100.0,,,6.7,POINT (5.881357284 52.743360295)
GMW000000037615,GAR000000004853,2,1943-12-01T11:00:00+01:00,,119.0,,,,POINT (5.881357284 52.743360295)
GMW000000037615,GAR000000004854,2,1944-07-01T12:00:00+02:00,,115.0,,,,POINT (5.881357284 52.743360295)
GMW000000037615,GAR000000004855,2,1947-09-01T11:00:00+01:00,,177.0,,,,POINT (5.881357284 52.743360295)
GMW000000037615,GAR000000004856,2,1942-10-31T12:00:00+02:00,,122.0,,,,POINT (5.881357284 52.743360295)
GMW000000037621,GAR000000004857,1,1990-10-24T11:00:00+01:00,0.0045,93.0,,,,POINT (5.772191106 52.74007872)
GMW000000037621,GAR000000004858,1,1996-10-29T11:00:00+01:00,0.11,81.0,,10.0,7.15,POINT (5.772191106 52.74007872)
GMW000000037621,GAR000000004859,1,2003-01-22T11:00:00+01:00,0.11,66.0,,,,POINT (5.772191106 52.74007872)
GMW000000037621,GAR000000004860,2,1996-10-29T11:00:00+01:00,0.11,63.0,,10.5,6.85,POINT (5.772191106 52.74007872)
GMW000000037621,GAR000000004861,3,1990-10-24T11:00:00+01:00,0.0045,28.0,,,,POINT (5.772191106 52.74007872)
GMW000000037621,GAR000000004862,3,1996-10-29T11:00:00+01:00,0.11,36.0,,11.0,6.8,POINT (5.772191106 52.74007872)
GMW000000037621,GAR000000004863,3,2003-01-22T11:00:00+01:00,0.11,38.0,,,,POINT (5.772191106 52.74007872)
GMW000000037625,GAR000000005217,1,1942-09-18T12:00:00+02:00,,,,,,POINT (5.917866147 52.67651935)
GMW000000037625,GAR000000005218,1,1963-05-17T11:00:00+01:00,,,,,,POINT (5.917866147 52.67651935)
GMW000000037625,GAR000000005219,1,1980-09-24T12:00:00+02:00,,,,,,POINT (5.917866147 52.67651935)
GMW000000037625,GAR000000005220,2,1942-09-19T12:00:00+02:00,,,,,,POINT (5.917866147 52.67651935)
GMW000000037625,GAR000000005221,2,1963-05-17T11:00:00+01:00,,,,,,POINT (5.917866147 52.67651935)
GMW000000037625,GAR000000005222,2,1980-09-24T12:00:00+02:00,,,,,,POINT (5.917866147 52.67651935)
GMW000000037625,GAR000000005223,2,1987-10-07T11:00:00+01:00,,,,,,POINT (5.917866147 52.67651935)
